datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-04-23 18:00:00,2022-04-23 18:00:00,0.41316741815762836,2022,4,23,-0.303506251996708,-2.621895101809452
2022-04-23 19:00:00,2022-04-23 19:00:00,0.1394449476256493,2022,4,23,-0.30416786587606043,-2.902233711134955
2022-04-23 20:00:00,2022-04-23 20:00:00,0.09194111147070883,2022,4,23,-0.3048293330695264,-2.9563522192245553
2022-04-23 21:00:00,2022-04-23 21:00:00,0.40969507539047123,2022,4,23,-0.3054906532581118,-2.645211457190647
2022-04-23 22:00:00,2022-04-23 22:00:00,0.20309574439418754,2022,4,23,-0.30615182612289255,-2.858422516834738
2022-04-23 23:00:00,2022-04-23 23:00:00,0.13795947427193278,2022,4,23,-0.3068128513450163,-2.9301690391782302
2022-04-24 00:00:00,2022-04-24 00:00:00,0.8730984935936263,2022,4,24,-0.3074737286057013,-2.2016387924633873
2022-04-24 01:00:00,2022-04-24 01:00:00,0.9643979971515891,2022,4,24,-0.3081344575862379,-2.11694657871079
2022-04-24 02:00:00,2022-04-24 02:00:00,0.07219847026667015,2022,4,24,-0.308795037967987,-3.0157519094131997
2022-04-24 03:00:00,2022-04-24 03:00:00,0.8649388616278063,2022,4,24,-0.3094554694323822,-2.2296158326960156
2022-04-24 04:00:00,2022-04-24 04:00:00,0.1491004798930604,2022,4,24,-0.310115751660928,-2.9520570367162193
2022-04-24 05:00:00,2022-04-24 05:00:00,0.6563938833420976,2022,4,24,-0.31077588433520154,-2.4513649600099177
2022-04-24 06:00:00,2022-04-24 06:00:00,0.06353289304477161,2022,4,24,-0.3114358671368515,-3.050825778323744
2022-04-24 07:00:00,2022-04-24 07:00:00,0.7384054881348504,2022,4,24,-0.3120956997475996,-2.3825515093411456
2022-04-24 08:00:00,2022-04-24 08:00:00,0.4486274548732577,2022,4,24,-0.312755381849239,-2.6789263636191323
2022-04-24 09:00:00,2022-04-24 09:00:00,0.8472783226170185,2022,4,24,-0.31341491312363656,-2.286870808619347
2022-04-24 10:00:00,2022-04-24 10:00:00,0.42233059931785233,2022,4,24,-0.3140742932527308,-2.7184123332094554
2022-04-24 11:00:00,2022-04-24 11:00:00,0.8215205965352578,2022,4,24,-0.314733521918534,-2.3258146226500824
2022-04-24 12:00:00,2022-04-24 12:00:00,0.6286046795852798,2022,4,24,-0.31539259880313075,-2.5253213084460278
2022-04-24 13:00:00,2022-04-24 13:00:00,0.11074612039254172,2022,4,24,-0.31605152358867966,-3.0497691154942546
2022-04-24 14:00:00,2022-04-24 14:00:00,0.9977212619089231,2022,4,24,-0.31671029595741174,-2.1693816976651945
2022-04-24 15:00:00,2022-04-24 15:00:00,0.3052118547294923,2022,4,24,-0.31736891559163244,-2.868477301186832
2022-04-24 16:00:00,2022-04-24 16:00:00,0.05936887962162196,2022,4,24,-0.31802738217372,-3.1209049421155783
2022-04-24 17:00:00,2022-04-24 17:00:00,0.6883600743927817,2022,4,24,-0.3186856953861273,-2.498496879468491
2022-04-24 18:00:00,2022-04-24 18:00:00,0.9825064631527562,2022,4,24,-0.3193438549113804,-2.2109320859610477
2022-04-24 19:00:00,2022-04-24 19:00:00,0.35651263680321754,2022,4,24,-0.32000186043208023,-2.8435059675175847
2022-04-24 20:00:00,2022-04-24 20:00:00,0.5509452916057367,2022,4,24,-0.3206597116309012,-2.655651824703275
2022-04-24 21:00:00,2022-04-24 21:00:00,0.7778047126545871,2022,4,24,-0.32131740819059296,-2.4353693692513425
2022-04-24 22:00:00,2022-04-24 22:00:00,0.6207184657358584,2022,4,24,-0.3219749497939789,-2.5990310322039307
2022-04-24 23:00:00,2022-04-24 23:00:00,0.9469885120656273,2022,4,24,-0.32263233612395803,-2.279334849173953
2022-04-25 00:00:00,2022-04-25 00:00:00,0.6627713325473458,2022,4,25,-0.32328956686350335,-2.5701243360876878
2022-04-25 01:00:00,2022-04-25 01:00:00,0.5181019177804259,2022,4,25,-0.3239466416956637,-2.7213644991762105
2022-04-25 02:00:00,2022-04-25 02:00:00,0.5171803729114491,2022,4,25,-0.3246035603035623,-2.728855230124174
2022-04-25 03:00:00,2022-04-25 03:00:00,0.11629028118000584,2022,4,25,-0.3252603223703986,-3.13631294252398
2022-04-25 04:00:00,2022-04-25 04:00:00,0.9620630291567653,2022,4,25,-0.3259169275794466,-2.297106246637701
2022-04-25 05:00:00,2022-04-25 05:00:00,0.06581187481970141,2022,4,25,-0.32657337561405697,-3.1999218813208685
2022-04-25 06:00:00,2022-04-25 06:00:00,0.9538309603185545,2022,4,25,-0.3272296661576551,-2.3184657012579963
2022-04-25 07:00:00,2022-04-25 07:00:00,0.6738325141896753,2022,4,25,-0.32788579889374325,-2.6050254747477575
2022-04-25 08:00:00,2022-04-25 08:00:00,0.2549424883107885,2022,4,25,-0.3285417735058991,-3.0304752467482023
2022-04-25 09:00:00,2022-04-25 09:00:00,0.24696399543157987,2022,4,25,-0.3291975896777772,-3.045011901346192
2022-04-25 10:00:00,2022-04-25 10:00:00,0.803513195428971,2022,4,25,-0.32985324709310804,-2.4950192755021097
2022-04-25 11:00:00,2022-04-25 11:00:00,0.040814386586823126,2022,4,25,-0.3305087454356986,-3.2642730677701626
2022-04-25 12:00:00,2022-04-25 12:00:00,0.8941520320208904,2022,4,25,-0.3311640843894331,-2.4174888118734406
2022-04-25 13:00:00,2022-04-25 13:00:00,0.058736711172246436,2022,4,25,-0.3318192636382721,-3.259455925210474
2022-04-25 14:00:00,2022-04-25 14:00:00,0.599001528021821,2022,4,25,-0.3324742828662537,-2.725741300640716
2022-04-25 15:00:00,2022-04-25 15:00:00,0.8045825055672515,2022,4,25,-0.3331291417574925,-2.526708912007673
2022-04-25 16:00:00,2022-04-25 16:00:00,0.9155250986540018,2022,4,25,-0.3337838399961811,-2.422313301307809
2022-04-25 17:00:00,2022-04-25 17:00:00,0.5577179314124366,2022,4,25,-0.3344383772665889,-2.7866658412534524
2022-04-25 18:00:00,2022-04-25 18:00:00,0.9324676304751331,2022,4,25,-0.33509275325306387,-2.4184599020555053
2022-04-25 19:00:00,2022-04-25 19:00:00,0.010592553409118799,2022,4,25,-0.33574696764003054,-3.3468771229911867
2022-04-25 20:00:00,2022-04-25 20:00:00,0.1216117576841278,2022,4,25,-0.3364010201119925,-3.242398443435797
2022-04-25 21:00:00,2022-04-25 21:00:00,0.7526116134981026,2022,4,25,-0.33705491035353063,-2.6179374900372037
2022-04-25 22:00:00,2022-04-25 22:00:00,0.8024387974227669,2022,4,25,-0.3377086380493047,-2.5746475830702797
2022-04-25 23:00:00,2022-04-25 23:00:00,0.9506041838409968,2022,4,25,-0.338362202884052,-2.4330178449995232
2022-04-26 00:00:00,2022-04-26 00:00:00,0.3482064440692806,2022,4,26,-0.33901560454258944,-3.0419496013566136
2022-04-26 01:00:00,2022-04-26 01:00:00,0.30989434454220566,2022,4,26,-0.3396688427098116,-3.0867940825559104
2022-04-26 02:00:00,2022-04-26 02:00:00,0.006703216584508009,2022,4,26,-0.3403219170706928,-3.39651595412242
2022-04-26 03:00:00,2022-04-26 03:00:00,0.49176624932565516,2022,4,26,-0.34097482731028556,-2.9179820237772
2022-04-26 04:00:00,2022-04-26 04:00:00,0.4064994646949093,2022,4,26,-0.3416275731137222,-3.0097762664423127
2022-04-26 05:00:00,2022-04-26 05:00:00,0.15363017305654592,2022,4,26,-0.3422801541662137,-3.2691713686055914
2022-04-26 06:00:00,2022-04-26 06:00:00,0.3249909251489176,2022,4,26,-0.34293257015305134,-3.1043347763815956
2022-04-26 07:00:00,2022-04-26 07:00:00,0.7661968250030328,2022,4,26,-0.343584820759605,-2.6696513825930173
2022-04-26 08:00:00,2022-04-26 08:00:00,0.40329329128637903,2022,4,26,-0.34423690567132526,-3.0390757654268734
2022-04-26 09:00:00,2022-04-26 09:00:00,0.7035658256674665,2022,4,26,-0.3448888245737418,-2.7453224200699515
2022-04-26 10:00:00,2022-04-26 10:00:00,0.7924076670302945,2022,4,26,-0.34554057715246506,-2.6629981044943563
2022-04-26 11:00:00,2022-04-26 11:00:00,0.34936451681139813,2022,4,26,-0.346192163093185,-3.112557114120452
2022-04-26 12:00:00,2022-04-26 12:00:00,0.292158831699877,2022,4,26,-0.34684358208167276,-3.1762769891168507
2022-04-26 13:00:00,2022-04-26 13:00:00,0.09400227298841957,2022,4,26,-0.34749483380377905,-3.380946065049371
2022-04-26 14:00:00,2022-04-26 14:00:00,0.10622166115703902,2022,4,26,-0.34814591794543615,-3.3752375182973227
2022-04-26 15:00:00,2022-04-26 15:00:00,0.9676838676032223,2022,4,26,-0.34879683419265634,-2.5202844743233412
2022-04-26 16:00:00,2022-04-26 16:00:00,0.7493856450061568,2022,4,26,-0.34944758223153366,-2.74509017730918
2022-04-26 17:00:00,2022-04-26 17:00:00,0.1118432810917509,2022,4,26,-0.3500981617482425,-3.3891383363906735
2022-04-26 18:00:00,2022-04-26 18:00:00,0.41875882855198676,2022,4,26,-0.35074857242903923,-3.0887268957384055
2022-04-26 19:00:00,2022-04-26 19:00:00,0.07445481310574842,2022,4,26,-0.351398813960261,-3.439533326496862
2022-04-26 20:00:00,2022-04-26 20:00:00,0.5523192849710001,2022,4,26,-0.3520488860283272,-2.968169575312271
2022-04-26 21:00:00,2022-04-26 21:00:00,0.20360251444910216,2022,4,26,-0.3526987883197381,-3.323385368748279
2022-04-26 22:00:00,2022-04-26 22:00:00,0.3632312820358298,2022,4,26,-0.3533485205210768,-3.1702539231749385
2022-04-26 23:00:00,2022-04-26 23:00:00,0.9165855869594854,2022,4,26,-0.3539980823190076,-2.6233952362305906
2022-04-27 00:00:00,2022-04-27 00:00:00,0.7466795405495208,2022,4,27,-0.35464747340027764,-2.7997951934532557
2022-04-27 01:00:00,2022-04-27 01:00:00,0.2673168039026942,2022,4,27,-0.35529669345171566,-3.2856501306144623
2022-04-27 02:00:00,2022-04-27 02:00:00,0.11849294234759078,2022,4,27,-0.35594574216023384,-3.4409644792547476
2022-04-27 03:00:00,2022-04-27 03:00:00,0.6014722400207747,2022,4,27,-0.3565946192128259,-2.9644739521074848
2022-04-27 04:00:00,2022-04-27 04:00:00,0.42350263991345827,2022,4,27,-0.3572433242965694,-3.1489306030522357
2022-04-27 05:00:00,2022-04-27 05:00:00,0.34687085346473,2022,4,27,-0.35789185709862387,-3.2320477175215085
2022-04-27 06:00:00,2022-04-27 06:00:00,0.3746093128639624,2022,4,27,-0.3585402173062328,-3.210792860198366
2022-04-27 07:00:00,2022-04-27 07:00:00,0.17394937549880707,2022,4,27,-0.35918840460672224,-3.4179346705684153
2022-04-27 08:00:00,2022-04-27 08:00:00,0.7846193067463906,2022,4,27,-0.35983641868750177,-2.813744880128627
2022-04-27 09:00:00,2022-04-27 09:00:00,0.626497802517429,2022,4,27,-0.3604842592360649,-2.97834478984322
2022-04-27 10:00:00,2022-04-27 10:00:00,0.29902867955013734,2022,4,27,-0.3611319259399882,-3.3122905798497446
2022-04-27 11:00:00,2022-04-27 11:00:00,0.6140360175219873,2022,4,27,-0.36177941848693285,-3.0037581673473412
2022-04-27 12:00:00,2022-04-27 12:00:00,0.2748210503367935,2022,4,27,-0.3624267365646431,-3.3494463153096374
2022-04-27 13:00:00,2022-04-27 13:00:00,0.9390690737211571,2022,4,27,-0.3630738798609483,-2.691669724888326
2022-04-27 14:00:00,2022-04-27 14:00:00,0.9287359372169155,2022,4,27,-0.36372084806376115,-2.7084725434206964
2022-04-27 15:00:00,2022-04-27 15:00:00,0.6230761512172748,2022,4,27,-0.3643676408610797,-3.020600257393522
2022-04-27 16:00:00,2022-04-27 16:00:00,0.2676157642914928,2022,4,27,-0.3650142579409857,-3.382526815118364
2022-04-27 17:00:00,2022-04-27 17:00:00,0.26833994903663094,2022,4,27,-0.36566069899164644,-3.3882670408798337
2022-04-27 18:00:00,2022-04-27 18:00:00,0.695648012073323,2022,4,27,-0.36630696370131344,-2.9674216249398113
2022-04-27 19:00:00,2022-04-27 19:00:00,0.4195918444201292,2022,4,27,-0.36695305175832393,-3.2499386731631104
2022-04-27 20:00:00,2022-04-27 20:00:00,0.7787316544555553,2022,4,27,-0.36759896285109955,-2.8972579740554405
2022-04-27 21:00:00,2022-04-27 21:00:00,0.5891993350407316,2022,4,27,-0.36824469666814813,-3.0932476316407493
2022-04-27 22:00:00,2022-04-27 22:00:00,0.17225074259443063,2022,4,27,-0.36889025289806204,-3.5166517863861895
2022-04-27 23:00:00,2022-04-27 23:00:00,0.1461540937664667,2022,4,27,-0.3695356312295203,-3.5492022185287366
2022-04-28 00:00:00,2022-04-28 00:00:00,0.3277569172262018,2022,4,28,-0.3701808313512869,-3.374051396286667
2022-04-28 01:00:00,2022-04-28 01:00:00,0.43329489874100513,2022,4,28,-0.3708258529522124,-3.2749636307811185
2022-04-28 02:00:00,2022-04-28 02:00:00,0.8347809604229607,2022,4,28,-0.3714706957212327,-2.8799259967893662
2022-04-28 03:00:00,2022-04-28 03:00:00,0.08958742156802268,2022,4,28,-0.37211535934737094,-3.631566171905687
2022-04-28 04:00:00,2022-04-28 04:00:00,0.7279033155244324,2022,4,28,-0.3727598435197356,-2.999695119672924
2022-04-28 05:00:00,2022-04-28 05:00:00,0.2888419757564188,2022,4,28,-0.3734041479275227,-3.445199503518808
2022-04-28 06:00:00,2022-04-28 06:00:00,0.2133624673525213,2022,4,28,-0.37404827226001397,-3.5271202552476186
2022-04-28 07:00:00,2022-04-28 07:00:00,0.7611407499696301,2022,4,28,-0.37469221620657894,-2.985781412096159
2022-04-28 08:00:00,2022-04-28 08:00:00,0.8524170872836476,2022,4,28,-0.37533597945667324,-2.900942707283085
2022-04-28 09:00:00,2022-04-28 09:00:00,0.8741555814925176,2022,4,28,-0.37597956169984054,-2.8856400355058875
2022-04-28 10:00:00,2022-04-28 10:00:00,0.3790909824302595,2022,4,28,-0.37662296262571077,-3.387138643826848
2022-04-28 11:00:00,2022-04-28 11:00:00,0.8792262247725029,2022,4,28,-0.3772661819240024,-2.893435594467521
2022-04-28 12:00:00,2022-04-28 12:00:00,0.051034274405379665,2022,4,28,-0.37790921928452054,-3.7280579184398257
2022-04-28 13:00:00,2022-04-28 13:00:00,0.4144232069329973,2022,4,28,-0.37855207439715877,-3.3710975370385903
2022-04-28 14:00:00,2022-04-28 14:00:00,0.47043480729230003,2022,4,28,-0.3791947469518979,-3.321512662226679
2022-04-28 15:00:00,2022-04-28 15:00:00,0.7512463913746322,2022,4,28,-0.37983723663880753,-3.0471259750134427
2022-04-28 16:00:00,2022-04-28 16:00:00,0.2232406885915943,2022,4,28,-0.3804795431480446,-3.5815547428888515
2022-04-28 17:00:00,2022-04-28 17:00:00,0.5739310775305987,2022,4,28,-0.3811216661698552,-3.237285584167953
2022-04-28 18:00:00,2022-04-28 18:00:00,0.5731810736891706,2022,4,28,-0.38176360539457327,-3.244454980256562
2022-04-28 19:00:00,2022-04-28 19:00:00,0.9083323017784665,2022,4,28,-0.38240536051262186,-2.9157213033477523
2022-04-28 20:00:00,2022-04-28 20:00:00,0.6593538489529542,2022,4,28,-0.38304693121451233,-3.1711154631921694
2022-04-28 21:00:00,2022-04-28 21:00:00,0.5049142875262186,2022,4,28,-0.3836883171908456,-3.3319688843822375
2022-04-28 22:00:00,2022-04-28 22:00:00,0.15623552910285854,2022,4,28,-0.3843295181323109,-3.687059652220251
2022-04-28 23:00:00,2022-04-28 23:00:00,0.6254939941049434,2022,4,28,-0.3849705337296876,-3.2242113431919326
2022-04-29 00:00:00,2022-04-29 00:00:00,0.08610710144145406,2022,4,29,-0.3856113636738434,-3.77000653529698
2022-04-29 01:00:00,2022-04-29 01:00:00,0.3532396993050948,2022,4,29,-0.38625200765573664,-3.5092803772522716
2022-04-29 02:00:00,2022-04-29 02:00:00,0.377453077015811,2022,4,29,-0.3868924653664143,-3.491471576648332
2022-04-29 03:00:00,2022-04-29 03:00:00,0.022153556707305677,2022,4,29,-0.38753273649701414,-3.853173808262836
2022-04-29 04:00:00,2022-04-29 04:00:00,0.48266957039766867,2022,4,29,-0.38817282073876325,-3.3990586369899636
2022-04-29 05:00:00,2022-04-29 05:00:00,0.1164116202936678,2022,4,29,-0.38881271778297877,-3.77171555753612
2022-04-29 06:00:00,2022-04-29 06:00:00,0.2807502473138729,2022,4,29,-0.3894524273210689,-3.613774025896816
2022-04-29 07:00:00,2022-04-29 07:00:00,0.5520832722321651,2022,4,29,-0.3900919490445312,-3.3488362182131466
2022-04-29 08:00:00,2022-04-29 08:00:00,0.4776183860414378,2022,4,29,-0.3907312826449549,-3.4296944404081113
2022-04-29 09:00:00,2022-04-29 09:00:00,0.2728559314463329,2022,4,29,-0.39137042781401893,-3.6408483466938564
2022-04-29 10:00:00,2022-04-29 10:00:00,0.8054860026787328,2022,4,29,-0.392009384243494,-3.114607839756207
2022-04-29 11:00:00,2022-04-29 11:00:00,0.6849233570408798,2022,4,29,-0.3926481516252411,-3.241558159211531
2022-04-29 12:00:00,2022-04-29 12:00:00,0.17204943042870124,2022,4,29,-0.3932867296512129,-3.7608178660834284
2022-04-29 13:00:00,2022-04-29 13:00:00,0.8199035874806546,2022,4,29,-0.3939251180134529,-3.1193475926538747
2022-04-29 14:00:00,2022-04-29 14:00:00,0.2459988301006416,2022,4,29,-0.3945633164040968,-3.6996343339403266
2022-04-29 15:00:00,2022-04-29 15:00:00,0.5553616293700329,2022,4,29,-0.39520132451537104,-3.3966516157836777
2022-04-29 16:00:00,2022-04-29 16:00:00,0.07615331719832052,2022,4,29,-0.39583914203959464,-3.8822381031976256
2022-04-29 17:00:00,2022-04-29 17:00:00,0.2100500609068443,2022,4,29,-0.3964767686691777,-3.7547176257849326
2022-04-29 18:00:00,2022-04-29 18:00:00,0.07340808821836697,2022,4,29,-0.39711420409662324,-3.8977339527478656
2022-04-29 19:00:00,2022-04-29 19:00:00,0.4642779827160243,2022,4,29,-0.3977514480145257,-3.513236497429233
2022-04-29 20:00:00,2022-04-29 20:00:00,0.24306591725989302,2022,4,29,-0.3983885001155727,-3.740819083895834
2022-04-29 21:00:00,2022-04-29 21:00:00,0.9942494269659056,2022,4,29,-0.39902536009254336,-2.996004173959528
2022-04-29 22:00:00,2022-04-29 22:00:00,0.094883717538355,2022,4,29,-0.39966202763831055,-3.9017365588447506
2022-04-29 23:00:00,2022-04-29 23:00:00,0.14076453587401072,2022,4,29,-0.4002985024458389,-3.862220488584378
2022-04-30 00:00:00,2022-04-30 00:00:00,0.8946682823200613,2022,4,30,-0.40093478420818696,-3.1146795597618078
2022-04-30 01:00:00,2022-04-30 01:00:00,0.7978289480012931,2022,4,30,-0.4015708726185054,-3.2178797781837605
2022-04-30 02:00:00,2022-04-30 02:00:00,0.5075312908727744,2022,4,30,-0.4022067673700391,-3.514536382827616
2022-04-30 03:00:00,2022-04-30 03:00:00,0.9029126767216329,2022,4,30,-0.40284246815612546,-3.1255120048396217
2022-04-30 04:00:00,2022-04-30 04:00:00,0.7761343119215367,2022,4,30,-0.4034779746701962,-3.2586454347804255
2022-04-30 05:00:00,2022-04-30 05:00:00,0.7285682599635137,2022,4,30,-0.404113286605776,-3.312564606094246
2022-04-30 06:00:00,2022-04-30 06:00:00,0.9750975716416579,2022,4,30,-0.40474840365648407,-3.072386464923183
2022-04-30 07:00:00,2022-04-30 07:00:00,0.2778512027883637,2022,4,30,-0.40538332551603296,-3.7759820523719654
2022-04-30 08:00:00,2022-04-30 08:00:00,0.48390774952567384,2022,4,30,-0.4060180518782299,-3.576272769256626
2022-04-30 09:00:00,2022-04-30 09:00:00,0.42101595215153353,2022,4,30,-0.40665258243697594,-3.645509872218226
2022-04-30 10:00:00,2022-04-30 10:00:00,0.8594136945585087,2022,4,30,-0.407286916886267,-3.213455474304162
2022-04-30 11:00:00,2022-04-30 11:00:00,0.6870674060545805,2022,4,30,-0.4079210549201931,-3.3921431431473503
2022-04-30 12:00:00,2022-04-30 12:00:00,0.3755550626488854,2022,4,30,-0.4085549962329395,-3.7099948996805097
2022-04-30 13:00:00,2022-04-30 13:00:00,0.43390023988464055,2022,4,30,-0.40918874051878573,-3.6579871653032168
2022-04-30 14:00:00,2022-04-30 14:00:00,0.8577306853572123,2022,4,30,-0.4098222874721071,-3.240492189363858
2022-04-30 15:00:00,2022-04-30 15:00:00,0.8064920632098185,2022,4,30,-0.4104556367873731,-3.298064304663913
2022-04-30 16:00:00,2022-04-30 16:00:00,0.3159464329232662,2022,4,30,-0.4110887881591496,-3.7949414486682302
2022-04-30 17:00:00,2022-04-30 17:00:00,0.7641693297142385,2022,4,30,-0.41172174128209704,-3.353048083106732
2022-04-30 18:00:00,2022-04-30 18:00:00,0.7727621943519626,2022,4,30,-0.41235449585097217,-3.3507827641577594
2022-04-30 19:00:00,2022-04-30 19:00:00,0.7963929550378147,2022,4,30,-0.4129870515606267,-3.333477560568453
2022-04-30 20:00:00,2022-04-30 20:00:00,0.5154093133390307,2022,4,30,-0.4136194081060092,-3.620784767721062
2022-04-30 21:00:00,2022-04-30 21:00:00,0.4951956211072225,2022,4,30,-0.4142515651821634,-3.647320030714411
2022-04-30 22:00:00,2022-04-30 22:00:00,0.6033700842804709,2022,4,30,-0.41488352248422994,-3.5454651405618285
2022-04-30 23:00:00,2022-04-30 23:00:00,0.7344978377226736,2022,4,30,-0.41551527970744506,-3.4206549593517765
2022-05-01 00:00:00,2022-05-01 00:00:00,0.20481028446691574,2022,5,1,-0.4161468365471424,-3.956658081004508
2022-05-01 01:00:00,2022-05-01 01:00:00,0.6618341317834276,2022,5,1,-0.41677819269875144,-3.5059477952040865
2022-05-01 02:00:00,2022-05-01 02:00:00,0.2885245198786571,2022,5,1,-0.41740934785779876,-3.8855689586993307
2022-05-01 03:00:00,2022-05-01 03:00:00,0.0034077421154428134,2022,5,1,-0.4180403017199075,-4.176995275083632
2022-05-01 04:00:00,2022-05-01 04:00:00,0.4700546445328282,2022,5,1,-0.41867105398079896,-3.716655895275162
2022-05-01 05:00:00,2022-05-01 05:00:00,0.5926322351827168,2022,5,1,-0.4193016043362906,-3.6003838081801893
2022-05-01 06:00:00,2022-05-01 06:00:00,0.31111431208990614,2022,5,1,-0.4199319524822975,-3.888205212733068
2022-05-01 07:00:00,2022-05-01 07:00:00,0.7183525807742865,2022,5,1,-0.420562098114832,-3.487268400374033
2022-05-01 08:00:00,2022-05-01 08:00:00,0.3293035441663865,2022,5,1,-0.4211920409300052,-3.882616865133665
2022-05-01 09:00:00,2022-05-01 09:00:00,0.8431139289971266,2022,5,1,-0.4218217806240248,-3.3751038772431214
2022-05-01 10:00:00,2022-05-01 10:00:00,0.2536202489837719,2022,5,1,-0.422451316893197,-3.9708929199481977
2022-05-01 11:00:00,2022-05-01 11:00:00,0.35319546705015237,2022,5,1,-0.4230806494339255,-3.877611027289103
2022-05-01 12:00:00,2022-05-01 12:00:00,0.3617275643163179,2022,5,1,-0.42370977794271364,-3.8753702151108187
2022-05-01 13:00:00,2022-05-01 13:00:00,0.1901578511322346,2022,5,1,-0.4243387021161618,-4.053229170029384
2022-05-01 14:00:00,2022-05-01 14:00:00,0.7983803158876407,2022,5,1,-0.42496742165096946,-3.4512939006220535
2022-05-01 15:00:00,2022-05-01 15:00:00,0.24498758129803644,2022,5,1,-0.4255959362439342,-4.010971781141306
2022-05-01 16:00:00,2022-05-01 16:00:00,0.07448873512021215,2022,5,1,-0.42622424559195377,-4.187753720799325
2022-05-01 17:00:00,2022-05-01 17:00:00,0.43490122011042587,2022,5,1,-0.42685234939202366,-3.8336222738098105
2022-05-01 18:00:00,2022-05-01 18:00:00,0.16681613724579258,2022,5,1,-0.4274802473412389,-4.107986336166597
2022-05-01 19:00:00,2022-05-01 19:00:00,0.9579451156750423,2022,5,1,-0.42810793913679335,-3.323134275692891
2022-05-01 20:00:00,2022-05-01 20:00:00,0.3017244467038339,2022,5,1,-0.4287354244759815,-3.9856297980559807
2022-05-01 21:00:00,2022-05-01 21:00:00,0.10156060739142159,2022,5,1,-0.4293627030561963,-4.192066423170541
2022-05-01 22:00:00,2022-05-01 22:00:00,0.9985855530142479,2022,5,1,-0.42998977457493065,-3.3013121927350584
2022-05-01 23:00:00,2022-05-01 23:00:00,0.3820540272531342,2022,5,1,-0.430616638729777,-3.924112360044636
2022-05-02 00:00:00,2022-05-02 00:00:00,0.7409269747082095,2022,5,2,-0.431243295218429,-3.5715059774760807
2022-05-02 01:00:00,2022-05-02 01:00:00,0.46459470061634756,2022,5,2,-0.4318697437386793,-3.8541027367704452
2022-05-02 02:00:00,2022-05-02 02:00:00,0.383824554467442,2022,5,2,-0.4324959839884211,-3.941135285416769
2022-05-02 03:00:00,2022-05-02 03:00:00,0.09612382595082869,2022,5,2,-0.4331220156656477,-4.235096330705647
2022-05-02 04:00:00,2022-05-02 04:00:00,0.2268376007384062,2022,5,2,-0.43374783846845427,-4.1106407839461365
2022-05-02 05:00:00,2022-05-02 05:00:00,0.40136501768121,2022,5,2,-0.4343734520950354,-3.9423695032691444
2022-05-02 06:00:00,2022-05-02 06:00:00,0.529962344656967,2022,5,2,-0.43499885624368706,-3.820026217779903
2022-05-02 07:00:00,2022-05-02 07:00:00,0.022269596585553053,2022,5,2,-0.4356240506128057,-4.333970909542503
2022-05-02 08:00:00,2022-05-02 08:00:00,0.7516874561532736,2022,5,2,-0.43624903490089023,-3.610802892855628
2022-05-02 09:00:00,2022-05-02 09:00:00,0.2738490118561251,2022,5,2,-0.43687380880653975,-4.094889076209272
2022-05-02 10:00:00,2022-05-02 10:00:00,0.40974808611398505,2022,5,2,-0.43749837202845504,-3.9652356341705657
2022-05-02 11:00:00,2022-05-02 11:00:00,0.12302488532146849,2022,5,2,-0.4381227242654382,-4.258202357332913
2022-05-02 12:00:00,2022-05-02 12:00:00,0.1271452915952337,2022,5,2,-0.4387468652163942,-4.260323360568709
2022-05-02 13:00:00,2022-05-02 13:00:00,0.31354589082220774,2022,5,2,-0.43937079458032885,-4.080162054981081
2022-05-02 14:00:00,2022-05-02 14:00:00,0.6413152217686361,2022,5,2,-0.4399945120563502,-3.758629898794866
2022-05-02 15:00:00,2022-05-02 15:00:00,0.411549267808038,2022,5,2,-0.44061801734366823,-3.994630905628645
2022-05-02 16:00:00,2022-05-02 16:00:00,0.5819058404700027,2022,5,2,-0.44124131014159645,-3.8305072609459616
2022-05-02 17:00:00,2022-05-02 17:00:00,0.38745221585595313,2022,5,2,-0.44186439014954954,-4.031191685639542
2022-05-02 18:00:00,2022-05-02 18:00:00,0.3984390153711792,2022,5,2,-0.4424872570670452,-4.026433555299272
2022-05-02 19:00:00,2022-05-02 19:00:00,0.18379067122616377,2022,5,2,-0.4431099105937037,-4.247308434710873
2022-05-02 20:00:00,2022-05-02 20:00:00,0.6913974112519911,2022,5,2,-0.44373235042924913,-3.7459260930405005
2022-05-02 21:00:00,2022-05-02 21:00:00,0.10322588025078361,2022,5,2,-0.44435457627350766,-4.340319882484293
2022-05-02 22:00:00,2022-05-02 22:00:00,0.15599143517615288,2022,5,2,-0.4449765878264089,-4.293774443087936
2022-05-02 23:00:00,2022-05-02 23:00:00,0.025204577137383,2022,5,2,-0.4455983847879859,-4.430779270742477
2022-05-03 00:00:00,2022-05-03 00:00:00,0.43254978684589096,2022,5,3,-0.4462199668583748,-4.029649881737857
2022-05-03 01:00:00,2022-05-03 01:00:00,0.6107766488136682,2022,5,3,-0.4468413337378165,-3.8576366885644964
2022-05-03 02:00:00,2022-05-03 02:00:00,0.7414886619364459,2022,5,3,-0.4474624851266545,-3.7331361893300987
2022-05-03 03:00:00,2022-05-03 03:00:00,0.24704506596550224,2022,5,3,-0.44808342072533663,-4.233789141287864
2022-05-03 04:00:00,2022-05-03 04:00:00,0.8035676684250136,2022,5,3,-0.4487041402344145,-3.6834737339191315
